,city,building,CoolingDemand_kWh,Cooling_HeatDemand_kWh,Cooling_ElecDemand_kWh,MakeupWater_kg,floor_area_m^2,climate_zone,eGRID_subregion,chiller_type,CoolingDemand_intensity_kWh/sqm,PoG_w4e_intensity (L/kWh),Total_w4e_intensity (L/kWh),annual_water_consumption_L,WaterConsumption_intensity_L/kWh,WaterConsumption_intensity L_per_kWh_sqm,Total_annual_water_consumption_L,Total_WaterConsumption_intensity_L/kWh,Total_WaterConsumption_intensity L_per_kWh_sqm
159,los_angeles,warehouse,2946.9747711806117,4682.41546976475,62.633037136825294,9741.044099379662,4835.0,3B-CA,CAMX,AbsorptionChiller,0.6095087427467656,11.15,14.942,10439.402463455264,3.542413245456136,0.0007326604437344645,10676.906940278106,3.623005885456136,0.00074932903525463
160,miami,full_service_restaurant,333075.1009053597,529219.3269940747,7078.956144575305,1147310.9278407905,569.52,1A,FRCC,AbsorptionChiller,68.88833524412817,11.15,14.942,1226241.288852805,3.6815759734656073,0.0007614428073351825,1253084.6905530347,3.762168613465608,0.0007781113988553481
161,miami,hospital,18181533.961485554,28888437.294360336,386418.2017947724,59760222.946767494,22422.0,1A,FRCC,AbsorptionChiller,3760.3999920342408,11.15,14.942,64068785.89677921,3.5238383093801597,0.0007288186782585645,65534083.71798498,3.604430949380159,0.0007454872697787299
162,miami,large_hotel,4501829.695100983,7152907.182215945,95678.88711987901,14898052.597888619,11345.0,1A,FRCC,AbsorptionChiller,931.0919741677317,11.15,14.942,15964872.18927527,3.5463074506458323,0.0007334658636289209,16327686.52923385,3.6269000906458317,0.0007501344551490862
163,miami,large_office,10589690.60717502,16825841.742511455,225066.22437115942,35996163.46016976,46320.0,1A,FRCC,AbsorptionChiller,2190.2152238211006,11.15,14.942,38505651.86190819,3.63614512361851,0.0007520465612447797,39359102.98472363,3.71673776361851,0.0007687151527649452
164,miami,medium_office,920468.298026496,1462521.8513087677,19563.019560723213,3182063.39843682,4982.0,1A,FRCC,AbsorptionChiller,190.37606991240867,11.15,14.942,3400191.066538884,3.693979546964265,0.0007640081793100858,3474374.0367131466,3.774572186964266,0.0007806767708302515
165,miami,midrise_apartment,405308.6893941922,643990.47314855,8614.160678591223,1383112.2544319972,3135.0,1A,FRCC,AbsorptionChiller,83.82806399052579,11.15,14.942,1479160.1459982893,3.649465665809347,0.0007548015854828018,1511825.0432915073,3.730058305809347,0.0007714701770029673
166,miami,outpatient_healthcare,2215771.0834806184,3520614.0548636243,47092.52142757439,7438855.856231522,3804.0,1A,FRCC,AbsorptionChiller,458.27736990292004,11.15,14.942,7963937.470148976,3.594205885943288,0.0007433724686542479,8142512.311402339,3.674798525943288,0.0007600410601744132
167,miami,primary_school,1356672.9030103134,2155602.5014497167,28833.82143197916,4729248.904269868,6871.0,1A,FRCC,AbsorptionChiller,280.5941888335705,11.15,14.942,5050746.013236435,3.722891495827303,0.0007699878998608693,5160083.8641065005,3.8034841358273033,0.0007866564913810348
168,miami,quick_service_restaurant,134955.77569957165,214429.73250042996,2868.260086201576,467244.85993062594,232.0,1A,FRCC,AbsorptionChiller,27.91225971035608,11.15,14.942,499225.9598917735,3.699181878685301,0.0007650841527787592,510102.4021386499,3.779774518685301,0.0007817527442989247
169,miami,secondary_school,13001265.61455965,20657566.476467013,276320.23186144076,44718861.45012231,19592.0,1A,FRCC,AbsorptionChiller,2688.989785844809,11.15,14.942,47799832.035377376,3.676552225950069,0.0007604037695863638,48847638.35459596,3.757144865950069,0.0007770723611065292
170,miami,small_hotel,882641.2277602147,1402418.8396634518,18759.068227330394,2978084.4384944844,4014.0,1A,FRCC,AbsorptionChiller,182.55247730304336,11.15,14.942,3187248.049229218,3.6110346412405416,0.0007468530798842898,3258382.435947255,3.691627281240542,0.0007635216714044554
171,miami,small_office,77860.89656315124,123712.31342811788,1654.8035882888503,269755.7613765819,511.0,1A,FRCC,AbsorptionChiller,16.10359804822156,11.15,14.942,288206.8213860026,3.7015605279120365,0.0007655761174585391,294481.83659279393,3.7821531679120373,0.0007822447089787047
172,miami,stand_alone_retail,494478.4787146058,785671.3606243168,10509.315934281065,1724233.4307668433,2294.0,1A,FRCC,AbsorptionChiller,102.27062641460306,11.15,14.942,1841412.3034340772,3.723948326772115,0.0007702064791669318,1881263.629456871,3.804540966772115,0.0007868750706870973
173,miami,strip_mall,395947.9090670562,629117.2332954352,8415.212894038516,1387413.6235644089,2090.0,1A,FRCC,AbsorptionChiller,81.89201842131462,11.15,14.942,1481243.2473329382,3.7410053530099097,0.000773734302587365,1513153.7346271323,3.82159799300991,0.0007904028941075305
174,miami,supermarket,431613.59909479733,685786.051895064,9173.227692761417,1510582.2588608381,4181.0,1A,FRCC,AbsorptionChiller,89.2685830599374,11.15,14.942,1612863.747635128,3.736823285961588,0.0007728693455970192,1647648.6270460791,3.8174159259615874,0.0007895379371171846
175,miami,warehouse,417101.76681913476,662728.3628348473,8864.802884129362,1505610.1717887234,4835.0,1A,FRCC,AbsorptionChiller,86.26716997293377,11.15,14.942,1604452.7239467658,3.8466696897078707,0.0007955883536107282,1638068.0564833845,3.927262329707871,0.0008122569451308937
176,minneapolis,full_service_restaurant,58445.38786568652,92863.22738659082,1242.1593101053923,211120.76363228564,569.52,6A,MROW,AbsorptionChiller,12.087980944299177,11.15,14.942,224970.83993996077,3.8492488142429098,0.0007961217816427941,229681.1080438804,3.929841454242909,0.0008127903731629595
177,minneapolis,hospital,12220318.45247957,19416728.20782862,259722.50151003368,35317935.19065137,22422.0,6A,MROW,AbsorptionChiller,2527.47020733807,11.15,14.942,38213841.082488246,3.1270740800322145,0.000646757824205215,39198708.80821429,3.207666720032215,0.0006634264157253805
178,minneapolis,large_hotel,2759755.958306853,4384945.578198663,58654.01330054804,8047044.772466393,11345.0,6A,MROW,AbsorptionChiller,570.7871682123791,11.15,14.942,8701037.020767504,3.152828421142609,0.0006520844717978509,8923453.039203182,3.2334210611426086,0.0006687530633180163
179,minneapolis,large_office,3170163.0869383183,5037036.904801991,67376.53280772915,11026491.981137678,46320.0,6A,MROW,AbsorptionChiller,655.6697180844506,11.15,14.942,11777740.321943859,3.7151843608521005,0.0007683938698763393,12033232.134350767,3.795777000852101,0.0007850624613965048
180,minneapolis,medium_office,234904.38351073337,373236.96491149854,4992.501164214781,834459.1657593519,4982.0,6A,MROW,AbsorptionChiller,48.584153776780425,11.15,14.942,890125.5537403467,3.7893101032730394,0.0007837249438000082,909057.1181550492,3.8699027432730393,0.0008003935353201735
181,minneapolis,midrise_apartment,91041.63081959124,144655.03563557277,1934.9381270190495,317558.5637229153,3135.0,6A,MROW,AbsorptionChiller,18.829706477681746,11.15,14.942,339133.1238391777,3.7250334905709934,0.0007704309184221289,346470.40921683394,3.8056261305709937,0.0007870995099422944
182,minneapolis,outpatient_healthcare,859087.7428124285,1364994.969135294,18258.47816057337,2689108.348154403,3804.0,6A,MROW,AbsorptionChiller,177.68102229833062,11.15,14.942,2892690.379644796,3.3671652329421957,0.000696414732769844,2961926.52882969,3.447757872942195,0.0007130833242900093
183,minneapolis,primary_school,252154.34036805455,400645.22969590855,5359.120247289047,915282.4166515946,6871.0,6A,MROW,AbsorptionChiller,52.15188011748801,11.15,14.942,975036.6074088675,3.866824604270801,0.0007997568985048193,995358.3913865875,3.947417244270801,0.0008164254900249847
184,minneapolis,quick_service_restaurant,23566.730710415573,37444.91657321585,500.871583365366,85733.71650107965,232.0,6A,MROW,AbsorptionChiller,4.874194562650584,11.15,14.942,91318.43465560347,3.874887687126,0.0008014245474924508,93217.73969972495,3.955480327126,0.0008180931390126164
185,minneapolis,secondary_school,3210837.3087884746,5101663.723963902,68240.9956027844,11416409.587968932,19592.0,6A,MROW,AbsorptionChiller,664.0821734826214,11.15,14.942,12177296.68893998,3.7925611041111154,0.0007843973328047808,12436066.544265738,3.8731537441111152,0.0008010659243249462
186,minneapolis,small_hotel,282436.0612098215,448759.5194778272,6002.707754246085,919044.9752807034,4014.0,6A,MROW,AbsorptionChiller,58.41490407648842,11.15,14.942,985975.1667405473,3.4909676990859437,0.0007220202066361827,1008737.4345446484,3.5715603390859436,0.0007386887981563482
187,minneapolis,small_office,14392.478470317683,22868.049125060355,305.8881424224856,51552.40190006433,511.0,6A,MROW,AbsorptionChiller,2.9767277084421266,11.15,14.942,54963.05468807505,3.8188735040617265,0.0007898394010468928,56122.98252414111,3.8994661440617264,0.0008065079925670582
188,minneapolis,stand_alone_retail,72166.95675186455,114665.27572796278,1533.7883874996285,261654.6216121695,2294.0,6A,MROW,AbsorptionChiller,14.92594762189546,11.15,14.942,278756.3621327903,3.86265923740214,0.0007988953955330176,284572.4876981889,3.94325187740214,0.0008155639870531831
189,minneapolis,strip_mall,66433.46329682377,105555.39168273122,1411.93253993516,241071.0111684842,2090.0,6A,MROW,AbsorptionChiller,13.740116503996644,11.15,14.942,256814.05898876124,3.865733415723333,0.0007995312131795933,262168.10718019534,3.9463260557233326,0.0008161998046997585
190,minneapolis,supermarket,71679.7319896904,113891.12971695238,1523.4332372208867,261351.77669492975,4181.0,6A,MROW,AbsorptionChiller,14.82517724709212,11.15,14.942,278338.05728994263,3.8830789340838447,0.0008031187040504332,284114.9161254842,3.963671574083844,0.0008197872955705986
191,minneapolis,warehouse,14570.77077760158,23151.335791078087,309.67744825995925,54809.913587979034,4835.0,6A,MROW,AbsorptionChiller,3.013603056380885,11.15,14.942,58262.81713607758,3.998609135052767,0.0008270132647472114,59437.114019879344,4.079201775052766,0.0008436818562673767
192,phoenix,full_service_restaurant,266638.07857127185,423658.28039657604,5666.9479632347575,1281413.8844955736,569.52,2B,AZNM,AbsorptionChiller,55.14748264142127,11.15,14.942,1344600.354285641,5.042791942885352,0.0010429766169359571,1366089.4209622273,5.123384582885352,0.0010596452084561225
193,phoenix,hospital,16674461.267935596,26493866.236831024,354387.8834811931,65236261.47974736,22422.0,2B,AZNM,AbsorptionChiller,3448.6993315275276,11.15,14.942,69187686.38056266,4.149320644835954,0.0008581842078254299,70531525.23472334,4.229913284835954,0.0008748527993455954
194,phoenix,large_hotel,3981322.8122200817,6325879.579416324,84616.38083571747,16224886.099571435,11345.0,2B,AZNM,AbsorptionChiller,823.4380170051875,11.15,14.942,17168358.745889686,4.312224744297033,0.0008918768861007308,17489224.062018726,4.392817384297032,0.000908545477620896
195,phoenix,large_office,8387812.171068958,13327301.560698466,178268.96800911927,36962301.17975826,46320.0,2B,AZNM,AbsorptionChiller,1734.8112039439416,11.15,14.942,38950000.17305994,4.643642391922575,0.000960422418184607,39625996.09975052,4.724235031922575,0.0009770910097047724
196,phoenix,medium_office,838239.4245932477,1331869.3079648295,17815.38190402187,3941787.766071306,4982.0,2B,AZNM,AbsorptionChiller,173.3690640316955,11.15,14.942,4140429.27430115,4.9394351456450245,0.0010215998232978333,4207985.202481201,5.020027785645024,0.001038268414817999
197,phoenix,midrise_apartment,365488.4260348538,580720.4991442706,7767.847347994069,1708180.2624522133,3135.0,2B,AZNM,AbsorptionChiller,75.59222875591598,11.15,14.942,1794791.7603823473,4.910666474049145,0.0010156497361011674,1824247.4375259406,4.991259114049145,0.001032318327621333
198,phoenix,outpatient_healthcare,1924976.0250693748,3058573.017610228,40912.157119474694,8348475.386033629,3804.0,2B,AZNM,AbsorptionChiller,398.1336142852895,11.15,14.942,8804645.937915772,4.573899011338834,0.0009459977272675975,8959784.83771282,4.654491651338835,0.000962666318787763
199,phoenix,primary_school,1117634.0042763494,1775796.251239076,23753.448037553364,5355767.528545255,6871.0,2B,AZNM,AbsorptionChiller,231.15491298373308,11.15,14.942,5620618.474163975,5.0290331652921,0.0010401309545588625,5710691.549122377,5.109625805292101,0.0010567995460790281
200,phoenix,quick_service_restaurant,119619.07263903387,190061.41541535332,2542.3040238216017,577355.8487704094,232.0,2B,AZNM,AbsorptionChiller,24.74024253134103,11.15,14.942,605702.5386360203,5.0635950043168,0.0010472792149569389,615342.9554943517,5.144187644316799,0.0010639478064771043
201,phoenix,secondary_school,11281158.855991058,17924507.960074607,239762.22955266174,51636435.92507391,19592.0,2B,AZNM,AbsorptionChiller,2333.228305272194,11.15,14.942,54309784.78458609,4.81420264335201,0.000995698581872184,55218963.15904978,4.89479528335201,0.0010123671733923494
202,phoenix,small_hotel,733770.7055353516,1165880.1210172707,15595.073394977959,3277485.01012842,4014.0,2B,AZNM,AbsorptionChiller,151.76229690493312,11.15,14.942,3451370.078482424,4.703608433051766,0.0009728249085939537,3510506.5967961806,4.784201073051766,0.000989493500114119
203,phoenix,small_office,71996.84106732268,114394.98080696819,1530.172862150823,339311.2283823942,511.0,2B,AZNM,AbsorptionChiller,14.890763405857843,11.15,14.942,356372.6557953759,4.949837388867375,0.0010237512696726733,362175.0712886518,5.030430028867374,0.0010404198611928385
204,phoenix,stand_alone_retail,401983.2397528322,638706.7031628354,8543.483788880223,1950487.9404113377,2294.0,2B,AZNM,AbsorptionChiller,83.14027709469126,11.15,14.942,2045747.7846573521,5.0891370145561865,0.001052561947167774,2078144.6751847859,5.169729654556186,0.0010692305386879393
205,phoenix,strip_mall,314040.56571715436,498975.5655283665,6674.408823375267,1532387.7307532055,2090.0,2B,AZNM,AbsorptionChiller,64.95151307490266,11.15,14.942,1606807.3891338396,5.116559975188162,0.0010582337073812124,1632116.7473920786,5.197152615188162,0.0010749022989013778
206,phoenix,supermarket,476932.2068895614,757792.2842800801,10136.39917042612,2362393.118391487,4181.0,2B,AZNM,AbsorptionChiller,98.64161466175003,11.15,14.942,2475413.969141738,5.190284768742711,0.001073481854962298,2513851.194795994,5.270877408742711,0.0010901504464824636
207,phoenix,warehouse,157690.34950958707,250552.44422078814,3351.445561577096,790162.8943519138,4835.0,2B,AZNM,AbsorptionChiller,32.61434322845648,11.15,14.942,827531.5123634984,5.24782597626995,0.0010853828285977145,840240.1939329988,5.328418616269951,0.00110205142011788
208,san_francisco,full_service_restaurant,11326.412683080798,17996.41126311727,240.72402422441013,40270.4606708324,569.52,3C,CAMX,AbsorptionChiller,2.342587938589617,11.15,14.942,42954.53354093457,3.7924217263511264,0.0007843685059671409,43867.35904079353,3.873014366351126,0.0008010370974873063
209,san_francisco,hospital,13677543.281808356,21732096.547762237,290693.38654936646,38621308.012838386,22422.0,3C,CAMX,AbsorptionChiller,2828.861071728719,11.15,14.942,41862539.27286382,3.0606767904395933,0.0006330251893360069,42964848.59465902,3.1412694304395936,0.0006496937808561724
210,san_francisco,large_hotel,2900597.843419503,4608727.684544292,61647.37283214219,8333960.896091124,11345.0,3C,CAMX,AbsorptionChiller,599.9168238716655,11.15,14.942,9021329.10316951,3.1101619701041705,0.0006432599731342649,9255095.940948993,3.19075461010417,0.0006599285646544301
211,san_francisco,large_office,3282700.888418669,5215846.967154113,69768.33621519155,10330971.66971482,46320.0,3C,CAMX,AbsorptionChiller,678.9453750607381,11.15,14.942,11108888.618514206,3.384069702392392,0.0006999110035971855,11373450.149442213,3.4646623423923923,0.0007165795951173511
212,san_francisco,medium_office,170053.08318796114,270195.4543986492,3614.1948613547997,549727.6202314465,4982.0,3C,CAMX,AbsorptionChiller,35.171268498027125,11.15,14.942,590025.8929355525,3.469657132199078,0.0007176126436812984,603730.9198498098,3.5502497721990776,0.0007342812352014638
213,san_francisco,midrise_apartment,68170.2860357162,108315.01003452715,1448.8458125457605,214156.7012765654,3135.0,3C,CAMX,AbsorptionChiller,14.099335271089183,11.15,14.942,230311.33208645062,3.3784709655726615,0.0006987530435517397,235805.35540762416,3.459063605572662,0.0007154216350719053
214,san_francisco,outpatient_healthcare,935618.1339681877,1486593.257304999,19885.004073937132,2746238.468939388,3804.0,3C,CAMX,AbsorptionChiller,193.50943825608846,11.15,14.942,2967956.264363787,3.172187622931111,0.0006560884432122256,3043360.1998121566,3.2527802629311107,0.0006727570347323911
215,san_francisco,primary_school,185266.11317057564,294367.2687043588,3937.5224585852957,606595.5830317249,6871.0,3C,CAMX,AbsorptionChiller,38.31770696392464,11.15,14.942,650498.958444951,3.5111599596523764,0.0007261964756261378,665430.0436079064,3.5917525996523763,0.0007428650671463033
216,san_francisco,quick_service_restaurant,3472.5962586700903,5517.569610998038,73.80424581760158,12794.03916211975,232.0,3C,CAMX,AbsorptionChiller,0.7182205291975368,11.15,14.942,13616.956502986008,3.921261064826733,0.0008110157321254877,13896.822203126354,4.0018537048267335,0.0008276843236456532
217,san_francisco,secondary_school,2586770.5593144875,4110090.999799688,54977.496953963855,8388515.49630264,19592.0,3C,CAMX,AbsorptionChiller,535.0094228158196,11.15,14.942,9001514.587339338,3.4798272134830555,0.0007197160731092152,9209989.255788768,3.560419853483055,0.0007363846646293806
218,san_francisco,small_hotel,271737.0067503561,431759.9107255675,5775.317183467572,810422.2513050792,4014.0,3C,CAMX,AbsorptionChiller,56.20206964847076,11.15,14.942,874817.0379007426,3.21935185922039,0.0006658431973568542,896717.0406604516,3.29994449922039,0.0006825117888770196
219,san_francisco,small_office,7105.732828875942,11290.219939213957,151.02050838970987,23623.569190302525,511.0,3C,CAMX,AbsorptionChiller,1.469644845682718,11.15,14.942,25307.44785884779,3.5615535326637358,0.0007366191380897075,25880.11762666157,3.6421461726637356,0.0007532877296098729
220,san_francisco,stand_alone_retail,12249.044525333578,19462.370745807777,260.33302631175656,41392.45807915812,2294.0,3C,CAMX,AbsorptionChiller,2.533411484040037,11.15,14.942,44295.1713225342,3.616214410105421,0.0007479243867849889,45282.354158308386,3.6968070501054213,0.0007645929783051544
221,san_francisco,strip_mall,12205.814893220579,19393.683663672702,259.4142525305814,42087.222727058295,2090.0,3C,CAMX,AbsorptionChiller,2.5244705053196648,11.15,14.942,44979.691642774276,3.685103537639027,0.0007621723966161379,45963.39048837024,3.765696177639027,0.0007788409881363034
222,san_francisco,supermarket,8628.03831147981,13708.994206017951,183.37457424665092,31675.4571238252,4181.0,3C,CAMX,AbsorptionChiller,1.7844960313298468,11.15,14.942,33720.083626675354,3.9081981800903667,0.0008083139979504377,34415.440012218656,3.988790820090367,0.0008249825894706033
223,san_francisco,warehouse,1529.0296860804071,2429.4582789944216,32.496977594828905,5550.380383283136,4835.0,3C,CAMX,AbsorptionChiller,0.31624192059574086,11.15,14.942,5912.721683465478,3.866976382010248,0.0007997882899710958,6035.95022250507,3.9475690220102484,0.0008164568814912613
224,seattle,full_service_restaurant,15625.237092130605,24826.765601940824,332.08837233141503,57258.54915467102,569.52,4C,NWPP,AbsorptionChiller,3.2316932972348718,11.15,14.942,60961.3345061663,3.9014662079507567,0.0008069216562462785,62220.61361404702,3.982058847950756,0.0008235902477664439
225,seattle,hospital,13382720.384986538,21263655.722811837,284427.4172489127,36706484.414070144,22422.0,4C,NWPP,AbsorptionChiller,2767.8842574946307,11.15,14.942,39877850.11639552,2.9798014879794286,0.0006162981360867484,40956398.8826034,3.0603941279794284,0.0006329667276069138
226,seattle,large_hotel,2635595.468856204,4187668.356071544,56015.189031424045,7418080.397841465,11345.0,4C,NWPP,AbsorptionChiller,545.1076460922862,11.15,14.942,8042649.755541842,3.051549393895488,0.0006311374134220244,8255059.352349003,3.132142033895488,0.0006478060049421899
227,seattle,large_office,2131356.6276067356,3386488.863864035,45298.43285873516,7073985.849292094,46320.0,4C,NWPP,AbsorptionChiller,440.81833042538483,11.15,14.942,7579063.375666991,3.5559808609680648,0.0007354665689696101,7750835.033067315,3.636573500968065,0.0007521351604897756
228,seattle,medium_office,123303.73380321776,195915.93259844676,2620.615355764388,424006.64759372186,4982.0,4C,NWPP,AbsorptionChiller,25.502323433964378,11.15,14.942,453226.5088104948,3.675691682895877,0.0007602257875689508,463163.8822395534,3.7562843228958775,0.0007768943790891163
229,seattle,midrise_apartment,43240.359102575974,68704.1261296485,919.0017654600797,144023.11657315644,3135.0,4C,NWPP,AbsorptionChiller,8.943197332487275,11.15,14.942,154269.98625803634,3.56773138474805,0.0007378968737844985,157754.84095266095,3.64832402474805,0.000754565465304664
230,seattle,outpatient_healthcare,806348.7142857026,1281198.512698397,17137.5980076188,2348006.2060799277,3804.0,4C,NWPP,AbsorptionChiller,166.77326045205845,11.15,14.942,2539090.4238648773,3.148873903909067,0.0006512665778508928,2604076.1955097676,3.229466543909067,0.0006679351693710583
231,seattle,primary_school,101668.41028054242,161539.80744575086,2160.7926131624663,355641.31658786064,6871.0,4C,NWPP,AbsorptionChiller,21.027592612314876,11.15,14.942,379734.1542246221,3.7350259847359557,0.0007724976183528347,387927.8798137342,3.815618624735956,0.0007891662098730002
232,seattle,quick_service_restaurant,5063.349115665304,8045.099150445992,107.61304653827312,18954.49273907279,232.0,4C,NWPP,AbsorptionChiller,1.0472283589793805,11.15,14.942,20154.378207974536,3.980444118620947,0.0008232562809970935,20562.446880447667,4.061036758620947,0.000839924872517259
233,seattle,secondary_school,1407931.6389288323,2237046.9374091467,29923.240432700804,4824452.650744603,19592.0,4C,NWPP,AbsorptionChiller,291.19578881671816,11.15,14.942,5158096.781569217,3.6635988843134077,0.0007577246916883987,5271565.709290018,3.744191524313407,0.0007743932832085641
234,seattle,small_hotel,209813.83973616484,333370.8786919055,4459.243473859287,635778.0473454219,4014.0,4C,NWPP,AbsorptionChiller,43.394796222578044,11.15,14.942,685498.612078953,3.2671753824292464,0.0006757343086720262,702408.0633318273,3.347768022429246,0.0006924029001921915
235,seattle,small_office,5982.7171709288405,9505.872838253565,127.15268227280706,21034.661423690486,511.0,4C,NWPP,AbsorptionChiller,1.2373768709263373,11.15,14.942,22452.413831032285,3.7528790329806716,0.0007761900792100665,22934.57680221077,3.833471672980671,0.0007928586707302319
236,seattle,stand_alone_retail,17188.440398590796,27310.521966649856,365.31165327138274,62815.24281141853,2294.0,4C,NWPP,AbsorptionChiller,3.5550031848171244,11.15,14.942,66888.46774539445,3.8914797500114284,0.0008048562047593441,68273.72953459954,3.9720723900114288,0.0008215247962795096
237,seattle,strip_mall,17693.59298662469,28113.15330097036,376.0478296090638,64757.59448631166,2090.0,4C,NWPP,AbsorptionChiller,3.659481486375324,11.15,14.942,68950.52778645272,3.896920644584468,0.0008059815190453915,70376.5011563303,3.977513284584469,0.0008226501105655572
238,seattle,supermarket,14366.342170966967,22826.521449425287,305.33265894028506,54154.34976687887,4181.0,4C,NWPP,AbsorptionChiller,2.971322062247563,11.15,14.942,57558.80891406305,4.00650410724478,0.0008286461442078138,58716.63035676461,4.087096747244781,0.0008453147357279794
239,seattle,warehouse,3078.085706382475,4890.736177918819,65.41958154631553,11902.327131904594,4835.0,4C,NWPP,AbsorptionChiller,0.6366257924265719,11.15,14.942,12631.755466146013,4.1037698982695,0.000848763164068149,12879.82651936964,4.1843625382695,0.0008654317555883144
